"plant_id"	"Treatment"	"ACC_ID"	"Rep"
"2037"	"USMS_1875_8"	"USMS"	"1875"	"8"
"2038"	"USMS_1875_9"	"USMS"	"1875"	"9"
"2039"	"USMS_1875_10"	"USMS"	"1875"	"10"
"2040"	"USMS_1875_11"	"USMS"	"1875"	"11"
"2041"	"USMS_1875_12"	"USMS"	"1875"	"12"
"2042"	"USMS_1875_13"	"USMS"	"1875"	"13"
"2043"	"USMS_1875_14"	"USMS"	"1875"	"14"
"2044"	"USMS_1875_15"	"USMS"	"1875"	"15"
"2045"	"USMS_1875_16"	"USMS"	"1875"	"16"
"2046"	"USMS_2057_1"	"USMS"	"2057"	"1"
"2047"	"USMS_2057_2"	"USMS"	"2057"	"2"
"2048"	"USMS_2057_3"	"USMS"	"2057"	"3"
"2049"	"USMS_2057_4"	"USMS"	"2057"	"4"
"2050"	"USMS_2057_5"	"USMS"	"2057"	"5"
"2051"	"USMS_2057_6"	"USMS"	"2057"	"6"
"2052"	"USMS_2057_7"	"USMS"	"2057"	"7"
"2053"	"USMS_2057_8"	"USMS"	"2057"	"8"
"2054"	"USMS_2057_9"	"USMS"	"2057"	"9"
"2055"	"USMS_2057_10"	"USMS"	"2057"	"10"
"2056"	"USMS_2057_11"	"USMS"	"2057"	"11"
"2057"	"USMS_2057_12"	"USMS"	"2057"	"12"
"2058"	"USMS_2057_13"	"USMS"	"2057"	"13"
"2059"	"USMS_2057_14"	"USMS"	"2057"	"14"
"2060"	"USMS_2057_15"	"USMS"	"2057"	"15"
"2061"	"USMS_2057_16"	"USMS"	"2057"	"16"
"2062"	"USMS_2057_17"	"USMS"	"2057"	"17"
"2063"	"USMS_2057_18"	"USMS"	"2057"	"18"
"2064"	"USMS_2057_19"	"USMS"	"2057"	"19"
"2065"	"USMS_2057_20"	"USMS"	"2057"	"20"
"2066"	"USMS_2171_1"	"USMS"	"2171"	"1"
"2067"	"USMS_2171_2"	"USMS"	"2171"	"2"
"2068"	"USMS_2171_3"	"USMS"	"2171"	"3"
"2069"	"USMS_2171_4"	"USMS"	"2171"	"4"
"2070"	"USMS_2171_5"	"USMS"	"2171"	"5"
"2071"	"USMS_2171_6"	"USMS"	"2171"	"6"
"2072"	"USMS_2171_7"	"USMS"	"2171"	"7"
"2073"	"USMS_2171_8"	"USMS"	"2171"	"8"
"2074"	"USMS_2171_9"	"USMS"	"2171"	"9"
"2075"	"USMS_2171_10"	"USMS"	"2171"	"10"
"2076"	"USMS_2171_11"	"USMS"	"2171"	"11"
"2077"	"USMS_2171_12"	"USMS"	"2171"	"12"
"2078"	"USMS_2171_13"	"USMS"	"2171"	"13"
"2079"	"USMS_2171_14"	"USMS"	"2171"	"14"
"2080"	"USMS_2171_15"	"USMS"	"2171"	"15"
"2081"	"USMS_2171_16"	"USMS"	"2171"	"16"
"2082"	"USMS_2171_17"	"USMS"	"2171"	"17"
"2083"	"USMS_2171_18"	"USMS"	"2171"	"18"
"2084"	"USMS_2171_19"	"USMS"	"2171"	"19"
"2085"	"USMS_2171_20"	"USMS"	"2171"	"20"
"2086"	"USMS_2171_21"	"USMS"	"2171"	"21"
"2087"	"USMS_2171_22"	"USMS"	"2171"	"22"
"2088"	"USMS_2171_23"	"USMS"	"2171"	"23"
"2089"	"USMS_2187_1"	"USMS"	"2187"	"1"
"2090"	"USMS_2187_2"	"USMS"	"2187"	"2"
"2091"	"USMS_2187_3"	"USMS"	"2187"	"3"
"2092"	"USMS_2187_4"	"USMS"	"2187"	"4"
"2093"	"USMS_2187_5"	"USMS"	"2187"	"5"
"2094"	"USMS_2187_6"	"USMS"	"2187"	"6"
"2095"	"USMS_2187_7"	"USMS"	"2187"	"7"
"2096"	"USMS_2187_8"	"USMS"	"2187"	"8"
"2097"	"USMS_2187_9"	"USMS"	"2187"	"9"
"2098"	"USMS_2187_10"	"USMS"	"2187"	"10"
"2099"	"USMS_2187_11"	"USMS"	"2187"	"11"
"2100"	"USMS_2187_12"	"USMS"	"2187"	"12"
"2101"	"USMS_2187_13"	"USMS"	"2187"	"13"
"2102"	"USMS_2187_14"	"USMS"	"2187"	"14"
"2103"	"USMS_2187_15"	"USMS"	"2187"	"15"
"2104"	"USMS_2187_16"	"USMS"	"2187"	"16"
"2105"	"USMS_2187_17"	"USMS"	"2187"	"17"
"2106"	"USMS_2187_18"	"USMS"	"2187"	"18"
"2107"	"USMS_2187_19"	"USMS"	"2187"	"19"
"2108"	"USMS_2187_20"	"USMS"	"2187"	"20"
"2109"	"USMS_2290_1"	"USMS"	"2290"	"1"
"2110"	"USMS_2290_2"	"USMS"	"2290"	"2"
"2111"	"USMS_2290_3"	"USMS"	"2290"	"3"
"2112"	"USMS_2290_4"	"USMS"	"2290"	"4"
"2113"	"USMS_2290_5"	"USMS"	"2290"	"5"
"2114"	"USMS_2290_6"	"USMS"	"2290"	"6"
"2115"	"USMS_2290_7"	"USMS"	"2290"	"7"
"2116"	"USMS_2290_8"	"USMS"	"2290"	"8"
"2117"	"USMS_2290_9"	"USMS"	"2290"	"9"
"2118"	"USMS_2290_10"	"USMS"	"2290"	"10"
"2119"	"USMS_2290_11"	"USMS"	"2290"	"11"
"2120"	"USMS_2290_12"	"USMS"	"2290"	"12"
"2121"	"USMS_2290_13"	"USMS"	"2290"	"13"
"2122"	"USMS_2290_14"	"USMS"	"2290"	"14"
"2123"	"USMS_2290_15"	"USMS"	"2290"	"15"
"2124"	"USMS_2290_16"	"USMS"	"2290"	"16"
"2125"	"USMS_2290_17"	"USMS"	"2290"	"17"
"2126"	"USMS_2290_18"	"USMS"	"2290"	"18"
"2127"	"USMS_2290_19"	"USMS"	"2290"	"19"
"2128"	"USMS_2290_20"	"USMS"	"2290"	"20"
"2129"	"USMS_2290_21"	"USMS"	"2290"	"21"
"2130"	"USMS_2290_22"	"USMS"	"2290"	"22"
"2131"	"USMS_2290_23"	"USMS"	"2290"	"23"
"2132"	"USMS_2290_24"	"USMS"	"2290"	"24"
"2133"	"USMS_2320_1"	"USMS"	"2320"	"1"
"2134"	"USMS_2320_2"	"USMS"	"2320"	"2"
"2135"	"USMS_2320_3"	"USMS"	"2320"	"3"
"2136"	"USMS_2320_4"	"USMS"	"2320"	"4"
"2137"	"USMS_2320_5"	"USMS"	"2320"	"5"
"2138"	"USMS_2320_6"	"USMS"	"2320"	"6"
"2139"	"USMS_2320_7"	"USMS"	"2320"	"7"
"2140"	"USMS_2320_8"	"USMS"	"2320"	"8"
"2141"	"USMS_2320_9"	"USMS"	"2320"	"9"
"2142"	"USMS_2320_10"	"USMS"	"2320"	"10"
"2143"	"USMS_2320_11"	"USMS"	"2320"	"11"
"2144"	"USMS_2320_12"	"USMS"	"2320"	"12"
"2145"	"USMS_2320_13"	"USMS"	"2320"	"13"
"2146"	"USMS_2320_14"	"USMS"	"2320"	"14"
"2147"	"USMS_2320_15"	"USMS"	"2320"	"15"
"2148"	"USMS_2320_16"	"USMS"	"2320"	"16"
"2149"	"USMS_2320_17"	"USMS"	"2320"	"17"
"2150"	"USMS_2320_18"	"USMS"	"2320"	"18"
"2151"	"USMS_2320_19"	"USMS"	"2320"	"19"
"2152"	"USMS_5719_1"	"USMS"	"5719"	"1"
"2153"	"USMS_5719_2"	"USMS"	"5719"	"2"
"2154"	"USMS_5719_3"	"USMS"	"5719"	"3"
"2155"	"USMS_5719_4"	"USMS"	"5719"	"4"
"2156"	"USMS_5719_5"	"USMS"	"5719"	"5"
"2157"	"USMS_5719_6"	"USMS"	"5719"	"6"
"2158"	"USMS_5719_7"	"USMS"	"5719"	"7"
"2159"	"USMS_5719_8"	"USMS"	"5719"	"8"
"2160"	"USMS_5719_9"	"USMS"	"5719"	"9"
"2161"	"USMS_5719_10"	"USMS"	"5719"	"10"
"2162"	"USMS_5719_11"	"USMS"	"5719"	"11"
"2163"	"USMS_5719_12"	"USMS"	"5719"	"12"
"2164"	"USMS_5719_13"	"USMS"	"5719"	"13"
"2165"	"USMS_5719_14"	"USMS"	"5719"	"14"
"2166"	"USMS_5719_15"	"USMS"	"5719"	"15"
"2167"	"USMS_5719_16"	"USMS"	"5719"	"16"
"2168"	"USMS_5719_17"	"USMS"	"5719"	"17"
"2169"	"USMS_5719_18"	"USMS"	"5719"	"18"
"2170"	"USMS_5719_19"	"USMS"	"5719"	"19"
"2171"	"USMS_5719_20"	"USMS"	"5719"	"20"
"2172"	"USMS_5719_21"	"USMS"	"5719"	"21"
"2173"	"USMS_5723_1"	"USMS"	"5723"	"1"
"2174"	"USMS_5723_2"	"USMS"	"5723"	"2"
"2175"	"USMS_5723_3"	"USMS"	"5723"	"3"
"2176"	"USMS_5723_4"	"USMS"	"5723"	"4"
"2177"	"USMS_5723_5"	"USMS"	"5723"	"5"
"2178"	"USMS_5723_6"	"USMS"	"5723"	"6"
"2179"	"USMS_5723_7"	"USMS"	"5723"	"7"
"2180"	"USMS_5723_8"	"USMS"	"5723"	"8"
"2181"	"USMS_5723_9"	"USMS"	"5723"	"9"
"2182"	"USMS_5723_10"	"USMS"	"5723"	"10"
"2183"	"USMS_5723_11"	"USMS"	"5723"	"11"
"2184"	"USMS_5723_12"	"USMS"	"5723"	"12"
"2185"	"USMS_5723_13"	"USMS"	"5723"	"13"
"2186"	"USMS_5723_14"	"USMS"	"5723"	"14"
"2187"	"USMS_5723_15"	"USMS"	"5723"	"15"
"2188"	"USMS_5723_16"	"USMS"	"5723"	"16"
"2189"	"USMS_5723_17"	"USMS"	"5723"	"17"
"2190"	"USMS_5729_1"	"USMS"	"5729"	"1"
"2191"	"USMS_5729_2"	"USMS"	"5729"	"2"
"2192"	"USMS_5729_3"	"USMS"	"5729"	"3"
"2193"	"USMS_5729_4"	"USMS"	"5729"	"4"
"2194"	"USMS_5729_5"	"USMS"	"5729"	"5"
"2195"	"USMS_5729_6"	"USMS"	"5729"	"6"
"2196"	"USMS_5729_7"	"USMS"	"5729"	"7"
"2197"	"USMS_5729_8"	"USMS"	"5729"	"8"
"2198"	"USMS_5729_9"	"USMS"	"5729"	"9"
"2199"	"USMS_5729_10"	"USMS"	"5729"	"10"
"2200"	"USMS_5729_11"	"USMS"	"5729"	"11"
"2201"	"USMS_5729_12"	"USMS"	"5729"	"12"
"2202"	"USMS_5729_13"	"USMS"	"5729"	"13"
"2203"	"USMS_5729_14"	"USMS"	"5729"	"14"
"2204"	"USMS_5729_15"	"USMS"	"5729"	"15"
"2205"	"USMS_5729_16"	"USMS"	"5729"	"16"
"2206"	"USMS_5729_17"	"USMS"	"5729"	"17"
"2207"	"USMS_5729_18"	"USMS"	"5729"	"18"
"2208"	"USMS_5729_19"	"USMS"	"5729"	"19"
"2209"	"USMS_5729_20"	"USMS"	"5729"	"20"
"2210"	"USMS_5729_21"	"USMS"	"5729"	"21"
"2211"	"USMS_5729_22"	"USMS"	"5729"	"22"
"2212"	"USMS_5731_1"	"USMS"	"5731"	"1"
"2213"	"USMS_5731_2"	"USMS"	"5731"	"2"
"2214"	"USMS_5731_3"	"USMS"	"5731"	"3"
"2215"	"USMS_5731_4"	"USMS"	"5731"	"4"
"2216"	"USMS_5731_5"	"USMS"	"5731"	"5"
"2217"	"USMS_5731_6"	"USMS"	"5731"	"6"
"2218"	"USMS_5731_7"	"USMS"	"5731"	"7"
"2219"	"USMS_5731_8"	"USMS"	"5731"	"8"
"2220"	"USMS_5731_9"	"USMS"	"5731"	"9"
"2221"	"USMS_5731_10"	"USMS"	"5731"	"10"
"2222"	"USMS_5731_11"	"USMS"	"5731"	"11"
"2223"	"USMS_5731_12"	"USMS"	"5731"	"12"
"2224"	"USMS_5731_13"	"USMS"	"5731"	"13"
"2225"	"USMS_5731_14"	"USMS"	"5731"	"14"
"2226"	"USMS_5731_15"	"USMS"	"5731"	"15"
"2227"	"USMS_5731_16"	"USMS"	"5731"	"16"
"2228"	"USMS_5731_17"	"USMS"	"5731"	"17"
"2229"	"USMS_5731_18"	"USMS"	"5731"	"18"
"2230"	"USMS_5731_19"	"USMS"	"5731"	"19"
"2231"	"USMS_5731_20"	"USMS"	"5731"	"20"
"2232"	"USMS_5731_21"	"USMS"	"5731"	"21"
"2233"	"USMS_5736_1"	"USMS"	"5736"	"1"
"2234"	"USMS_5736_2"	"USMS"	"5736"	"2"
"2235"	"USMS_5736_3"	"USMS"	"5736"	"3"
"2236"	"USMS_5736_4"	"USMS"	"5736"	"4"
"2237"	"USMS_5736_5"	"USMS"	"5736"	"5"
"2238"	"USMS_5736_6"	"USMS"	"5736"	"6"
"2239"	"USMS_5736_7"	"USMS"	"5736"	"7"
"2240"	"USMS_5736_8"	"USMS"	"5736"	"8"
"2241"	"USMS_5736_9"	"USMS"	"5736"	"9"
"2242"	"USMS_5736_10"	"USMS"	"5736"	"10"
"2243"	"USMS_5736_11"	"USMS"	"5736"	"11"
"2244"	"USMS_5736_12"	"USMS"	"5736"	"12"
"2245"	"USMS_5736_13"	"USMS"	"5736"	"13"
"2246"	"USMS_5736_14"	"USMS"	"5736"	"14"
"2247"	"USMS_5736_15"	"USMS"	"5736"	"15"
"2248"	"USMS_5736_16"	"USMS"	"5736"	"16"
"2249"	"USMS_5736_17"	"USMS"	"5736"	"17"
"2250"	"USMS_5736_18"	"USMS"	"5736"	"18"
"2251"	"USMS_5736_19"	"USMS"	"5736"	"19"
"2252"	"USMS_5742_1"	"USMS"	"5742"	"1"
"2253"	"USMS_5742_2"	"USMS"	"5742"	"2"
"2254"	"USMS_5742_3"	"USMS"	"5742"	"3"
"2255"	"USMS_5742_4"	"USMS"	"5742"	"4"
"2256"	"USMS_5742_5"	"USMS"	"5742"	"5"
"2257"	"USMS_5742_6"	"USMS"	"5742"	"6"
"2258"	"USMS_5742_7"	"USMS"	"5742"	"7"
"2259"	"USMS_5742_8"	"USMS"	"5742"	"8"
"2260"	"USMS_5742_9"	"USMS"	"5742"	"9"
"2261"	"USMS_5742_10"	"USMS"	"5742"	"10"
"2262"	"USMS_5742_11"	"USMS"	"5742"	"11"
"2263"	"USMS_5742_12"	"USMS"	"5742"	"12"
"2264"	"USMS_5742_13"	"USMS"	"5742"	"13"
"2265"	"USMS_5742_14"	"USMS"	"5742"	"14"
"2266"	"USMS_5742_15"	"USMS"	"5742"	"15"
"2267"	"USMS_5742_16"	"USMS"	"5742"	"16"
"2268"	"USMS_5742_17"	"USMS"	"5742"	"17"
"2269"	"USMS_5742_18"	"USMS"	"5742"	"18"
"2270"	"USMS_5742_19"	"USMS"	"5742"	"19"
"2271"	"USMS_5742_20"	"USMS"	"5742"	"20"
"2272"	"USMS_5742_21"	"USMS"	"5742"	"21"
"2273"	"USMS_5745_1"	"USMS"	"5745"	"1"
"2274"	"USMS_5745_2"	"USMS"	"5745"	"2"
"2275"	"USMS_5745_3"	"USMS"	"5745"	"3"
"2276"	"USMS_5745_4"	"USMS"	"5745"	"4"
"2277"	"USMS_5745_5"	"USMS"	"5745"	"5"
"2278"	"USMS_5745_6"	"USMS"	"5745"	"6"
"2279"	"USMS_5745_7"	"USMS"	"5745"	"7"
"2280"	"USMS_5745_8"	"USMS"	"5745"	"8"
"2281"	"USMS_5745_9"	"USMS"	"5745"	"9"
"2282"	"USMS_5745_10"	"USMS"	"5745"	"10"
"2283"	"USMS_5745_11"	"USMS"	"5745"	"11"
"2284"	"USMS_5745_12"	"USMS"	"5745"	"12"
"2285"	"USMS_5745_13"	"USMS"	"5745"	"13"
"2286"	"USMS_5745_14"	"USMS"	"5745"	"14"
"2287"	"USMS_5745_15"	"USMS"	"5745"	"15"
"2288"	"USMS_5745_16"	"USMS"	"5745"	"16"
"2289"	"USMS_5745_17"	"USMS"	"5745"	"17"
"2290"	"USMS_5745_18"	"USMS"	"5745"	"18"
"2291"	"USMS_5745_19"	"USMS"	"5745"	"19"
"2292"	"USMS_5745_20"	"USMS"	"5745"	"20"
"2293"	"USMS_5745_21"	"USMS"	"5745"	"21"
"2294"	"USMS_5751_1"	"USMS"	"5751"	"1"
"2295"	"USMS_5751_2"	"USMS"	"5751"	"2"
"2296"	"USMS_5751_3"	"USMS"	"5751"	"3"
"2297"	"USMS_5751_4"	"USMS"	"5751"	"4"
"2298"	"USMS_5751_5"	"USMS"	"5751"	"5"
"2299"	"USMS_5751_6"	"USMS"	"5751"	"6"
"2300"	"USMS_5751_7"	"USMS"	"5751"	"7"
"2301"	"USMS_5751_8"	"USMS"	"5751"	"8"
"2302"	"USMS_5751_9"	"USMS"	"5751"	"9"
"2303"	"USMS_5751_10"	"USMS"	"5751"	"10"
"2304"	"USMS_5751_11"	"USMS"	"5751"	"11"
"2305"	"USMS_5751_12"	"USMS"	"5751"	"12"
"2306"	"USMS_5751_13"	"USMS"	"5751"	"13"
"2307"	"USMS_5751_14"	"USMS"	"5751"	"14"
"2308"	"USMS_5751_15"	"USMS"	"5751"	"15"
"2309"	"USMS_5751_16"	"USMS"	"5751"	"16"
"2310"	"USMS_5751_17"	"USMS"	"5751"	"17"
"2311"	"USMS_5751_18"	"USMS"	"5751"	"18"
"2312"	"USMS_5751_19"	"USMS"	"5751"	"19"
"2313"	"USMS_5751_20"	"USMS"	"5751"	"20"
"2314"	"USMS_5751_21"	"USMS"	"5751"	"21"
"2315"	"USMS_5751_22"	"USMS"	"5751"	"22"
"2316"	"USMS_5751_23"	"USMS"	"5751"	"23"
"2317"	"USMS_5752_1"	"USMS"	"5752"	"1"
"2318"	"USMS_5752_2"	"USMS"	"5752"	"2"
"2319"	"USMS_5752_3"	"USMS"	"5752"	"3"
"2320"	"USMS_5752_4"	"USMS"	"5752"	"4"
"2321"	"USMS_5752_5"	"USMS"	"5752"	"5"
"2322"	"USMS_5752_6"	"USMS"	"5752"	"6"
"2323"	"USMS_5752_7"	"USMS"	"5752"	"7"
"2324"	"USMS_5752_8"	"USMS"	"5752"	"8"
"2325"	"USMS_5752_9"	"USMS"	"5752"	"9"
"2326"	"USMS_5752_10"	"USMS"	"5752"	"10"
"2327"	"USMS_5752_11"	"USMS"	"5752"	"11"
"2328"	"USMS_5752_12"	"USMS"	"5752"	"12"
"2329"	"USMS_5752_13"	"USMS"	"5752"	"13"
"2330"	"USMS_5752_14"	"USMS"	"5752"	"14"
"2331"	"USMS_5752_15"	"USMS"	"5752"	"15"
"2332"	"USMS_5752_16"	"USMS"	"5752"	"16"
"2333"	"USMS_5752_17"	"USMS"	"5752"	"17"
"2334"	"USMS_5752_18"	"USMS"	"5752"	"18"
"2335"	"USMS_5752_19"	"USMS"	"5752"	"19"
"2336"	"USMS_5752_20"	"USMS"	"5752"	"20"
"2337"	"USMS_5752_21"	"USMS"	"5752"	"21"
"2338"	"USMS_5752_22"	"USMS"	"5752"	"22"
"2339"	"USMS_5837_1"	"USMS"	"5837"	"1"
"2340"	"USMS_5837_2"	"USMS"	"5837"	"2"
"2341"	"USMS_5837_3"	"USMS"	"5837"	"3"
"2342"	"USMS_5837_4"	"USMS"	"5837"	"4"
"2343"	"USMS_5837_5"	"USMS"	"5837"	"5"
"2344"	"USMS_5837_6"	"USMS"	"5837"	"6"
"2345"	"USMS_5837_7"	"USMS"	"5837"	"7"
"2346"	"USMS_5837_8"	"USMS"	"5837"	"8"
"2347"	"USMS_5837_9"	"USMS"	"5837"	"9"
"2348"	"USMS_5837_10"	"USMS"	"5837"	"10"
"2349"	"USMS_5837_11"	"USMS"	"5837"	"11"
"2350"	"USMS_5837_12"	"USMS"	"5837"	"12"
"2351"	"USMS_5837_13"	"USMS"	"5837"	"13"
"2352"	"USMS_5837_14"	"USMS"	"5837"	"14"
"2353"	"USMS_5837_15"	"USMS"	"5837"	"15"
"2354"	"USMS_5837_16"	"USMS"	"5837"	"16"
"2355"	"USMS_5837_17"	"USMS"	"5837"	"17"
"2356"	"USMS_5837_18"	"USMS"	"5837"	"18"
"2357"	"USMS_5837_19"	"USMS"	"5837"	"19"
"2358"	"USMS_5837_20"	"USMS"	"5837"	"20"
"2359"	"USMS_5837_21"	"USMS"	"5837"	"21"
"2360"	"USMS_5837_22"	"USMS"	"5837"	"22"
"2361"	"USMS_5837_23"	"USMS"	"5837"	"23"
"2362"	"USMS_5837_24"	"USMS"	"5837"	"24"
"2363"	"USMS_6008_1"	"USMS"	"6008"	"1"
"2364"	"USMS_6008_2"	"USMS"	"6008"	"2"
"2365"	"USMS_6008_3"	"USMS"	"6008"	"3"
"2366"	"USMS_6008_4"	"USMS"	"6008"	"4"
"2367"	"USMS_6008_5"	"USMS"	"6008"	"5"
"2368"	"USMS_6008_6"	"USMS"	"6008"	"6"
"2369"	"USMS_6008_7"	"USMS"	"6008"	"7"
"2370"	"USMS_6008_8"	"USMS"	"6008"	"8"
"2371"	"USMS_6008_9"	"USMS"	"6008"	"9"
"2372"	"USMS_6008_10"	"USMS"	"6008"	"10"
"2373"	"USMS_6008_11"	"USMS"	"6008"	"11"
"2374"	"USMS_6008_12"	"USMS"	"6008"	"12"
"2375"	"USMS_6008_13"	"USMS"	"6008"	"13"
"2376"	"USMS_6008_14"	"USMS"	"6008"	"14"
"2377"	"USMS_6008_15"	"USMS"	"6008"	"15"
"2378"	"USMS_6008_16"	"USMS"	"6008"	"16"
"2379"	"USMS_6008_17"	"USMS"	"6008"	"17"
"2380"	"USMS_6008_18"	"USMS"	"6008"	"18"
"2381"	"USMS_6008_19"	"USMS"	"6008"	"19"
"2382"	"USMS_6008_20"	"USMS"	"6008"	"20"
"2383"	"USMS_6008_21"	"USMS"	"6008"	"21"
"2384"	"USMS_6008_22"	"USMS"	"6008"	"22"
"2385"	"USMS_6008_23"	"USMS"	"6008"	"23"
"2386"	"USMS_6016_1"	"USMS"	"6016"	"1"
"2387"	"USMS_6016_2"	"USMS"	"6016"	"2"
"2388"	"USMS_6016_3"	"USMS"	"6016"	"3"
"2389"	"USMS_6016_4"	"USMS"	"6016"	"4"
"2390"	"USMS_6016_5"	"USMS"	"6016"	"5"
"2391"	"USMS_6016_6"	"USMS"	"6016"	"6"
"2392"	"USMS_6016_7"	"USMS"	"6016"	"7"
"2393"	"USMS_6016_8"	"USMS"	"6016"	"8"
"2394"	"USMS_6016_9"	"USMS"	"6016"	"9"
"2395"	"USMS_6016_10"	"USMS"	"6016"	"10"
"2396"	"USMS_6016_11"	"USMS"	"6016"	"11"
"2397"	"USMS_6016_12"	"USMS"	"6016"	"12"
"2398"	"USMS_6016_13"	"USMS"	"6016"	"13"
"2399"	"USMS_6016_14"	"USMS"	"6016"	"14"
"2400"	"USMS_6016_15"	"USMS"	"6016"	"15"
"2401"	"USMS_6016_16"	"USMS"	"6016"	"16"
"2402"	"USMS_6016_17"	"USMS"	"6016"	"17"
"2403"	"USMS_6016_18"	"USMS"	"6016"	"18"
"2404"	"USMS_6016_19"	"USMS"	"6016"	"19"
"2405"	"USMS_6016_20"	"USMS"	"6016"	"20"
"2406"	"USMS_6040_1"	"USMS"	"6040"	"1"
"2407"	"USMS_6040_2"	"USMS"	"6040"	"2"
"2408"	"USMS_6040_3"	"USMS"	"6040"	"3"
"2409"	"USMS_6040_4"	"USMS"	"6040"	"4"
"2410"	"USMS_6040_5"	"USMS"	"6040"	"5"
"2411"	"USMS_6040_6"	"USMS"	"6040"	"6"
"2412"	"USMS_6040_7"	"USMS"	"6040"	"7"
"2413"	"USMS_6040_8"	"USMS"	"6040"	"8"
"2414"	"USMS_6040_9"	"USMS"	"6040"	"9"
"2415"	"USMS_6040_10"	"USMS"	"6040"	"10"
"2416"	"USMS_6040_11"	"USMS"	"6040"	"11"
"2417"	"USMS_6040_12"	"USMS"	"6040"	"12"
"2418"	"USMS_6040_13"	"USMS"	"6040"	"13"
"2419"	"USMS_6040_14"	"USMS"	"6040"	"14"
"2420"	"USMS_6040_15"	"USMS"	"6040"	"15"
"2421"	"USMS_6040_16"	"USMS"	"6040"	"16"
"2422"	"USMS_6040_17"	"USMS"	"6040"	"17"
"2423"	"USMS_6040_18"	"USMS"	"6040"	"18"
"2424"	"USMS_6040_19"	"USMS"	"6040"	"19"
"2425"	"USMS_6040_20"	"USMS"	"6040"	"20"
"2426"	"USMS_6040_21"	"USMS"	"6040"	"21"
"2427"	"USMS_6040_22"	"USMS"	"6040"	"22"
"2428"	"USMS_6064_1"	"USMS"	"6064"	"1"
"2429"	"USMS_6064_2"	"USMS"	"6064"	"2"
"2430"	"USMS_6064_3"	"USMS"	"6064"	"3"
"2431"	"USMS_6064_4"	"USMS"	"6064"	"4"
"2432"	"USMS_6064_5"	"USMS"	"6064"	"5"
"2433"	"USMS_6064_6"	"USMS"	"6064"	"6"
"2434"	"USMS_6064_7"	"USMS"	"6064"	"7"
"2435"	"USMS_6064_8"	"USMS"	"6064"	"8"
"2436"	"USMS_6064_9"	"USMS"	"6064"	"9"
"2437"	"USMS_6064_10"	"USMS"	"6064"	"10"
"2438"	"USMS_6064_11"	"USMS"	"6064"	"11"
"2439"	"USMS_6064_12"	"USMS"	"6064"	"12"
"2440"	"USMS_6064_13"	"USMS"	"6064"	"13"
"2441"	"USMS_6064_14"	"USMS"	"6064"	"14"
"2442"	"USMS_6064_15"	"USMS"	"6064"	"15"
"2443"	"USMS_6074_1"	"USMS"	"6074"	"1"
"2444"	"USMS_6074_2"	"USMS"	"6074"	"2"
"2445"	"USMS_6074_3"	"USMS"	"6074"	"3"
"2446"	"USMS_6074_4"	"USMS"	"6074"	"4"
"2447"	"USMS_6074_5"	"USMS"	"6074"	"5"
"2448"	"USMS_6074_6"	"USMS"	"6074"	"6"
"2449"	"USMS_6074_7"	"USMS"	"6074"	"7"
"2450"	"USMS_6074_8"	"USMS"	"6074"	"8"
"2451"	"USMS_6074_9"	"USMS"	"6074"	"9"
"2452"	"USMS_6074_10"	"USMS"	"6074"	"10"
"2453"	"USMS_6074_11"	"USMS"	"6074"	"11"
"2454"	"USMS_6074_12"	"USMS"	"6074"	"12"
"2455"	"USMS_6074_13"	"USMS"	"6074"	"13"
"2456"	"USMS_6074_14"	"USMS"	"6074"	"14"
"2457"	"USMS_6074_15"	"USMS"	"6074"	"15"
"2458"	"USMS_6074_16"	"USMS"	"6074"	"16"
"2459"	"USMS_6074_17"	"USMS"	"6074"	"17"
"2460"	"USMS_6074_18"	"USMS"	"6074"	"18"
"2461"	"USMS_6074_19"	"USMS"	"6074"	"19"
"2462"	"USMS_6074_20"	"USMS"	"6074"	"20"
"2463"	"USMS_6074_21"	"USMS"	"6074"	"21"
"2464"	"USMS_6074_22"	"USMS"	"6074"	"22"
"2465"	"USMS_6243_1"	"USMS"	"6243"	"1"
"2466"	"USMS_6243_2"	"USMS"	"6243"	"2"
"2467"	"USMS_6243_3"	"USMS"	"6243"	"3"
"2468"	"USMS_6243_4"	"USMS"	"6243"	"4"
"2469"	"USMS_6243_5"	"USMS"	"6243"	"5"
"2470"	"USMS_6243_6"	"USMS"	"6243"	"6"
"2471"	"USMS_6243_7"	"USMS"	"6243"	"7"
"2472"	"USMS_6243_8"	"USMS"	"6243"	"8"
"2473"	"USMS_6243_9"	"USMS"	"6243"	"9"
"2474"	"USMS_6243_10"	"USMS"	"6243"	"10"
"2475"	"USMS_6243_11"	"USMS"	"6243"	"11"
"2476"	"USMS_6243_12"	"USMS"	"6243"	"12"
"2477"	"USMS_6243_13"	"USMS"	"6243"	"13"
"2478"	"USMS_6243_14"	"USMS"	"6243"	"14"
"2479"	"USMS_6243_15"	"USMS"	"6243"	"15"
"2480"	"USMS_6243_16"	"USMS"	"6243"	"16"
"2481"	"USMS_6243_17"	"USMS"	"6243"	"17"
"2482"	"USMS_6243_18"	"USMS"	"6243"	"18"
"2483"	"USMS_6243_19"	"USMS"	"6243"	"19"
"2484"	"USMS_6243_20"	"USMS"	"6243"	"20"
"2485"	"USMS_6243_21"	"USMS"	"6243"	"21"
"2486"	"USMS_6243_22"	"USMS"	"6243"	"22"
